id,full_name,status,height,weight,handedness,position,primary_position,jersey_number,year,alias,games_played,goals,assists,penalties,penalty_minutes,shots,blocked_att,missed_shots,hits,giveaways,takeaways,blocked_shots,faceoffs_won,faceoffs_lost,faceoff_win_pct
d96cb600-d2a7-4287-a757-ef35812e8389,Robert Thomas,ACT,72,188,R,F,C,18,2018,STL,70,9,24,7,14,80,27,19,13,30,36,22,97,123,44.1
d96cb600-d2a7-4287-a757-ef35812e8389,Robert Thomas,ACT,72,188,R,F,C,18,2019,STL,66,10,32,8,18,87,32,27,13,30,46,13,136,181,42.9
d96cb600-d2a7-4287-a757-ef35812e8389,Robert Thomas,ACT,72,188,R,F,C,18,2020,STL,33,3,9,5,10,22,8,17,5,18,10,11,112,151,42.6
d96cb600-d2a7-4287-a757-ef35812e8389,Robert Thomas,ACT,72,188,R,F,C,18,2021,STL,72,20,57,8,16,115,25,51,13,50,60,25,562,565,49.9
d96cb600-d2a7-4287-a757-ef35812e8389,Robert Thomas,ACT,72,188,R,F,C,18,2022,STL,6,1,4,0,0,5,2,7,0,3,7,5,59,47,55.7
f62d7b0c-7e8c-43e9-bc1f-88517f1f0e5d,Jake Neighbours,ACT,71,201,L,F,LW,63,2021,STL,9,1,1,1,2,8,1,2,10,1,0,1,1,2,33.3
f62d7b0c-7e8c-43e9-bc1f-88517f1f0e5d,Jake Neighbours,ACT,71,201,L,F,LW,63,2022,STL,6,1,0,2,4,7,3,1,8,0,3,1,0,1,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2014,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2015,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2017,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2018,STL,32,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2019,STL,50,0,1,2,4,0,0,0,0,19,0,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2020,STL,42,0,1,1,2,0,0,0,0,17,1,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2021,STL,37,0,0,3,14,0,0,0,0,14,2,0,0,0,0.0
f997ad4a-b491-4dbd-be40-4c449e44ce9f,Jordan Binnington,ACT,73,174,L,G,G,50,2022,STL,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2016,ARI,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0.0
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2017,ARI,82,23,42,12,24,212,82,91,7,50,42,28,37,41,47.4
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2018,ARI,82,14,33,11,24,200,74,76,16,37,46,21,28,56,33.3
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2019,ARI,70,17,27,14,28,184,55,57,20,32,34,13,8,13,38.1
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2020,ARI,56,14,21,9,18,124,36,52,20,17,23,14,19,22,46.3
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2021,ARI,67,28,35,14,28,177,46,51,17,53,61,31,29,39,42.6
00cc69f0-afdf-4259-8712-2bcb6ca1d12f,Clayton Keller,ACT,70,170,L,F,RW,9,2022,ARI,6,2,5,0,0,11,5,6,0,5,5,1,2,4,33.3
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2013,DAL,8,0,0,3,6,3,1,2,16,5,1,11,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2014,DAL,22,0,3,3,6,16,18,7,28,8,3,21,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2015,DAL,38,0,8,7,14,36,25,21,58,19,5,47,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2016,DAL,40,0,3,7,14,46,30,15,45,18,10,47,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2017,COL,68,3,12,18,41,73,43,28,66,25,14,185,0,3,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2018,COL,74,1,9,21,53,57,31,24,137,19,4,131,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2019,DET,64,1,8,13,28,89,44,39,80,54,10,92,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2020,COL,13,1,1,3,6,7,8,5,22,4,2,20,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2021,NYR,63,2,5,14,28,52,36,26,115,18,11,102,0,0,0.0
08b63917-0279-43b9-b915-0f0a80b44115,Patrik Nemeth,ACT,75,228,L,D,D,2,2022,ARI,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0.0
0c3fb7af-5ca4-45cf-8d94-d50f38ef8c52,Matias Maccelli,ACT,71,165,L,F,LW,63,2021,ARI,23,1,5,2,4,21,14,7,12,19,10,8,2,0,100.0
0c3fb7af-5ca4-45cf-8d94-d50f38ef8c52,Matias Maccelli,ACT,71,165,L,F,LW,63,2022,ARI,6,0,3,1,2,2,3,1,1,4,2,1,0,1,0.0
0cc9c63a-203b-4f1c-ae6b-94ce4a981f3c,Dysin Mayo,ACT,74,195,R,D,D,61,2021,ARI,67,4,8,11,27,76,52,30,129,39,14,133,0,0,0.0
0cc9c63a-203b-4f1c-ae6b-94ce4a981f3c,Dysin Mayo,ACT,74,195,R,D,D,61,2022,ARI,5,0,0,1,2,5,1,3,10,3,1,9,0,0,0.0
24a3f958-3b39-4ea8-b390-0e6c9e72bf91,Conor Timmins,ACT,74,185,R,D,D,25,2019,COL,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0.0
24a3f958-3b39-4ea8-b390-0e6c9e72bf91,Conor Timmins,ACT,74,185,R,D,D,25,2020,COL,31,0,7,4,8,31,25,14,18,4,6,22,0,0,0.0
24a3f958-3b39-4ea8-b390-0e6c9e72bf91,Conor Timmins,ACT,74,185,R,D,D,25,2021,ARI,6,0,0,0,0,5,7,5,7,2,3,9,0,0,0.0
24a3f958-3b39-4ea8-b390-0e6c9e72bf91,Conor Timmins,ACT,74,185,R,D,D,25,2022,ARI,2,0,0,0,0,3,0,2,0,1,0,0,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2016,VAN,71,3,21,11,25,125,123,59,51,33,26,66,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2017,VAN,68,1,10,16,35,94,76,43,111,27,22,75,0,1,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2018,VAN,78,2,21,16,32,105,97,48,91,32,42,96,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2019,VAN,69,5,12,12,32,86,57,34,69,25,16,70,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2020,DET,44,3,8,6,12,55,47,27,33,29,9,46,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2021,DET,16,1,1,3,9,23,10,9,19,10,1,17,0,0,0.0
319390d8-f13f-4b19-b5a2-7226b0ceef3b,Troy Stecher,ACT,70,186,R,D,D,51,2022,ARI,6,0,0,2,4,8,9,1,4,5,2,11,0,0,0.0
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2013,FLA,76,16,22,8,16,185,58,58,117,28,37,23,549,574,48.9
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2014,FLA,72,24,19,19,38,207,54,64,148,28,23,29,486,508,48.9
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2015,FLA,67,15,19,15,41,170,54,50,87,26,25,28,449,418,51.8
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2016,FLA,54,7,7,11,22,91,32,31,72,17,21,9,186,205,47.6
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2017,FLA,82,19,30,19,41,230,49,81,95,49,52,19,152,146,51.0
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2018,FLA,32,5,7,8,16,60,22,23,44,19,18,18,103,99,51.0
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2019,PIT,13,1,1,4,8,18,11,10,19,5,3,7,38,58,39.6
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2020,MIN,44,6,11,7,17,78,17,22,48,10,12,22,125,145,46.3
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2021,MIN,57,7,6,10,20,81,23,25,99,13,18,14,141,114,55.3
32403f6b-9cab-11e2-a01b-f4ce4684ea4c,Nick Bjugstad,ACT,78,215,R,F,C,17,2022,ARI,6,0,2,0,0,7,1,1,13,4,1,3,43,44,49.4
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2013,WPG,78,23,31,23,57,189,79,80,154,44,37,42,24,38,38.7
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2014,WPG,81,24,38,33,72,224,76,82,212,50,26,38,7,13,35.0
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2015,WPG,59,17,17,15,39,143,82,59,126,29,26,27,6,3,66.7
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2016,NYI,78,23,8,20,45,142,71,64,112,43,37,54,4,6,40.0
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2017,NYI,73,12,17,12,24,112,51,57,76,40,29,40,1,9,10.0
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2018,NYI,26,3,8,8,16,34,13,8,37,14,9,8,2,3,40.0
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2019,NYI,4,1,0,2,4,5,2,0,23,1,0,0,0,0,0.0
4354706b-0f24-11e2-8525-18a905767e44,Andrew Ladd,IR,75,205,L,F,LW,16,2021,ARI,51,7,5,18,47,57,27,23,68,26,17,33,7,3,70.0
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2013,VAN,73,14,15,28,124,91,38,34,91,25,19,6,6,15,28.6
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2014,VAN,42,10,6,23,81,55,21,16,88,14,10,2,0,6,0.0
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2015,EDM,37,3,5,29,114,42,19,15,95,15,11,6,1,3,25.0
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2016,EDM,79,7,17,32,101,110,26,27,201,39,21,16,4,7,36.4
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2017,EDM,74,7,12,25,92,86,28,29,129,33,26,9,5,19,20.8
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2018,EDM,79,15,11,29,102,111,32,27,191,48,35,15,0,6,0.0
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2019,EDM,59,15,19,22,69,99,33,32,157,45,26,8,1,2,33.3
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2020,EDM,27,2,3,6,15,18,8,12,73,7,3,3,0,2,0.0
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2021,EDM,58,6,13,19,63,58,19,26,154,22,13,6,3,4,42.9
436a6c0e-0f24-11e2-8525-18a905767e44,Zack Kassian,ACT,75,211,R,F,RW,44,2022,ARI,6,1,0,3,9,5,0,1,10,2,4,1,0,1,0.0
439d6194-0240-47f0-aead-9a74bf971824,Connor Ingram,ACT,74,196,L,G,G,39,2018,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
439d6194-0240-47f0-aead-9a74bf971824,Connor Ingram,ACT,74,196,L,G,G,39,2019,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
439d6194-0240-47f0-aead-9a74bf971824,Connor Ingram,ACT,74,196,L,G,G,39,2021,NSH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
439d6194-0240-47f0-aead-9a74bf971824,Connor Ingram,ACT,74,196,L,G,G,39,2022,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
442a8288-5693-450c-a3f3-8b12bef7b90f,Josh Brown,ACT,77,221,R,D,D,3,2018,FLA,37,1,1,8,28,28,23,14,80,17,12,31,0,0,0.0
442a8288-5693-450c-a3f3-8b12bef7b90f,Josh Brown,ACT,77,221,R,D,D,3,2019,FLA,56,3,5,13,39,48,28,21,77,24,10,53,0,0,0.0
442a8288-5693-450c-a3f3-8b12bef7b90f,Josh Brown,ACT,77,221,R,D,D,3,2020,OTT,26,0,1,12,30,8,14,9,71,15,3,40,0,0,0.0
442a8288-5693-450c-a3f3-8b12bef7b90f,Josh Brown,ACT,77,221,R,D,D,3,2021,OTT,46,0,6,10,32,43,23,17,106,21,8,57,0,0,0.0
442a8288-5693-450c-a3f3-8b12bef7b90f,Josh Brown,ACT,77,221,R,D,D,3,2022,ARI,6,1,1,2,4,9,0,2,17,3,2,15,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2016,ARI,68,7,13,18,47,86,58,53,109,45,12,99,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2017,ARI,50,4,10,7,16,102,75,58,74,27,19,72,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2018,ARI,53,5,15,14,28,117,69,69,74,38,20,77,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2019,ARI,63,12,14,18,38,149,92,68,75,52,27,95,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2020,ARI,56,18,23,21,42,176,99,80,59,36,20,89,0,0,0.0
45480fac-8d91-48dd-88b4-5afe5a921bf5,Jakob Chychrun,IR,74,211,L,D,D,6,2021,ARI,47,7,14,18,47,141,70,82,51,37,19,66,0,0,0.0
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2016,ARI,72,5,7,18,48,84,27,44,160,5,14,29,1,1,50.0
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2017,ARI,11,1,0,2,7,13,5,6,29,3,2,6,3,8,27.3
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2018,ARI,81,11,14,21,67,131,31,53,288,23,25,44,24,34,41.4
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2019,ARI,66,15,10,12,33,109,28,33,201,22,28,29,24,23,51.1
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2020,ARI,51,4,9,12,46,70,23,42,155,11,20,30,20,23,46.5
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2021,ARI,65,20,14,20,52,131,41,52,181,23,29,36,16,32,33.3
518be539-a589-49a9-a801-c1b360164d1d,Lawson Crouse,ACT,76,220,L,F,LW,67,2022,ARI,6,2,2,0,0,9,1,4,13,2,3,2,0,0,0.0
6981a907-8e85-4506-8f53-74879c8ce1ee,Juuso Valimaki,ACT,74,212,L,D,D,4,2018,CGY,24,1,2,6,12,28,28,9,21,14,9,43,0,0,0.0
6981a907-8e85-4506-8f53-74879c8ce1ee,Juuso Valimaki,ACT,74,212,L,D,D,4,2020,CGY,49,2,9,13,26,72,48,26,28,28,9,60,0,0,0.0
6981a907-8e85-4506-8f53-74879c8ce1ee,Juuso Valimaki,ACT,74,212,L,D,D,4,2021,CGY,9,0,2,5,10,11,8,2,8,3,3,9,0,0,0.0
6981a907-8e85-4506-8f53-74879c8ce1ee,Juuso Valimaki,ACT,74,212,L,D,D,4,2022,ARI,4,0,2,0,0,2,3,3,3,4,0,5,0,0,0.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2014,WSH,13,1,1,7,23,16,3,3,35,1,3,0,1,1,50.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2016,WSH,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2017,WSH,3,0,0,1,5,1,0,0,4,0,1,0,0,2,0.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2019,WSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2020,COL,12,0,3,9,40,6,3,2,28,1,0,2,0,0,0.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2021,ARI,39,2,1,26,106,36,16,15,139,8,6,10,5,5,50.0
6a4577cd-013b-4d4c-b35a-87f581a0f98e,Liam O'Brien,ACT,73,213,L,F,C,38,2022,ARI,6,0,1,4,14,1,2,1,23,3,0,2,1,0,100.0
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2015,ANA,33,2,2,13,37,55,22,25,93,4,8,10,1,2,33.3
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2016,ANA,77,14,14,24,62,149,53,59,247,23,16,24,4,4,50.0
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2017,ANA,76,10,17,29,72,122,42,71,221,22,10,27,6,11,35.3
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2018,ANA,60,9,22,29,82,96,28,53,123,34,20,31,4,8,33.3
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2019,ANA,41,8,11,23,78,70,14,38,79,16,11,13,1,7,12.5
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2020,BOS,56,15,11,14,37,121,19,49,102,20,16,17,0,4,0.0
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2021,TOR,33,2,7,10,23,52,15,21,79,10,5,13,0,3,0.0
8a030e5d-d0a3-4695-8d73-73370fa094a8,Nick Ritchie,ACT,74,230,L,F,LW,12,2022,ARI,6,3,2,5,10,10,4,1,12,2,0,1,0,1,0.0
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2016,CHI,61,6,22,3,6,66,41,20,20,22,46,27,84,188,30.9
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2017,CHI,78,21,31,9,18,118,60,40,13,31,86,39,321,480,40.1
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2018,CHI,23,2,9,3,6,33,19,9,5,15,23,7,52,68,43.3
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2019,ARI,70,11,34,10,20,95,57,36,12,27,52,34,160,216,42.6
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2020,ARI,52,10,22,8,16,105,47,29,15,22,26,25,230,307,42.8
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2021,ARI,63,23,36,7,14,123,49,40,15,42,52,28,114,125,47.7
8bfb6025-5aae-4654-8a67-d836b2739283,Nick Schmaltz,ACT,72,177,R,F,C,8,2022,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97da28ec-1fd6-4d66-814c-3cc6d13e4a28,J.J. Moser,ACT,73,173,L,D,D,90,2021,ARI,43,4,11,8,16,40,34,25,32,24,10,55,0,0,0.0
97da28ec-1fd6-4d66-814c-3cc6d13e4a28,J.J. Moser,ACT,73,173,L,D,D,90,2022,ARI,6,1,3,3,6,6,13,1,6,4,0,10,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2014,PHI,2,0,0,0,0,2,1,3,0,3,1,1,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2015,PHI,64,17,29,12,24,152,110,79,27,51,28,59,1,0,100.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2016,PHI,76,7,32,16,32,198,142,105,43,70,18,94,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2017,PHI,78,13,52,11,25,221,138,99,53,52,23,116,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2018,PHI,78,9,28,11,22,180,129,66,46,53,20,102,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2019,PHI,42,5,7,10,20,73,43,32,14,27,9,37,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2020,PHI,41,9,11,3,6,85,62,42,18,24,10,47,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2021,ARI,82,14,37,13,26,151,98,65,60,78,44,115,0,0,0.0
9b9f4756-03ea-416f-b48f-bce8ad6ff3a7,Shayne Gostisbehere,ACT,71,180,L,D,D,14,2022,ARI,6,4,4,2,4,23,10,6,3,5,5,11,0,0,0.0
a9695f86-c215-4d21-95b3-005aef49ad0c,Dylan Guenther,ACT,73,181,R,F,LW,11,2022,ARI,5,2,1,0,0,9,5,4,3,2,1,3,0,1,0.0
bf30bab4-e024-4038-9fa6-532023216934,Barrett Hayton,ACT,73,209,L,F,C,29,2018,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bf30bab4-e024-4038-9fa6-532023216934,Barrett Hayton,ACT,73,209,L,F,C,29,2019,ARI,20,1,3,7,14,27,11,6,14,4,8,3,23,38,37.7
bf30bab4-e024-4038-9fa6-532023216934,Barrett Hayton,ACT,73,209,L,F,C,29,2020,ARI,14,2,1,0,0,10,4,6,15,4,4,3,40,40,50.0
bf30bab4-e024-4038-9fa6-532023216934,Barrett Hayton,ACT,73,209,L,F,C,29,2021,ARI,60,10,14,10,20,82,34,34,84,18,18,33,415,447,48.1
bf30bab4-e024-4038-9fa6-532023216934,Barrett Hayton,ACT,73,209,L,F,C,29,2022,ARI,6,0,0,2,4,10,5,2,6,0,7,1,32,40,44.4
d8099c30-1c1e-4c66-abbd-7d9de11ba05f,Karel Vejmelka,ACT,76,203,R,G,G,70,2021,ARI,52,0,0,0,0,0,0,0,0,27,4,0,0,0,0.0
d8099c30-1c1e-4c66-abbd-7d9de11ba05f,Karel Vejmelka,ACT,76,203,R,G,G,70,2022,ARI,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2016,ARI,7,3,0,0,0,10,3,2,9,3,0,0,0,0,0.0
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2017,ARI,79,15,18,7,14,154,44,42,109,11,15,23,5,24,17.2
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2018,ARI,71,11,7,12,27,116,40,38,124,12,12,19,2,5,28.6
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2019,ARI,56,6,3,8,16,83,14,19,140,10,6,22,3,8,27.3
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2020,ARI,52,3,8,3,6,47,18,20,148,11,7,27,12,12,50.0
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2021,ARI,53,5,5,7,14,76,28,19,91,24,17,22,76,147,34.1
e44a526e-a381-4607-983f-1c40ce49b277,Christian Fischer,ACT,74,214,R,F,RW,36,2022,ARI,6,1,2,1,2,9,4,3,9,2,1,4,0,5,0.0
e8ac699d-9b5f-4893-9a48-a4ae0f06bcd2,Travis Boyd,ACT,72,190,L,F,C,72,2016,WSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
e8ac699d-9b5f-4893-9a48-a4ae0f06bcd2,Travis Boyd,ACT,72,190,L,F,C,72,2017,WSH,8,0,1,1,2,2,1,2,2,0,0,1,18,18,50.0
e8ac699d-9b5f-4893-9a48-a4ae0f06bcd2,Travis Boyd,ACT,72,190,L,F,C,72,2018,WSH,53,5,15,3,6,35,19,23,13,15,14,21,76,134,36.2
