game_id,home_team_alias,home_team,away_team_alias,away_team,date,time_zone
742067cf-7065-471b-8012-c7579a5c7c60,WPG,Winnipeg Jets,CHI,Chicago Blackhawks,2023-02-12T03:00:00Z,US/Central
2b83eade-f342-4f4b-8226-18faf78a74ef,LA,Los Angeles Kings,PIT,Pittsburgh Penguins,2023-02-12T03:30:00Z,US/Pacific
fb200f21-20b8-4d27-b5db-02c135564f4f,MTL,Montreal Canadiens,EDM,Edmonton Oilers,2023-02-12T17:30:00Z,US/Eastern
3461fbc2-11f9-4e1a-a2c8-501ae12d46c9,PHI,Philadelphia Flyers,SEA,Seattle Kraken,2023-02-12T18:00:00Z,US/Eastern
99ed2f88-b91c-46f7-aeab-5527bbb4bb55,WSH,Washington Capitals,SJ,San Jose Sharks,2023-02-12T18:30:00Z,US/Eastern
208eb8e5-3ccf-405f-abe2-b3e3e3a13c60,VGK,Vegas Golden Knights,ANA,Anaheim Ducks,2023-02-12T20:00:00Z,US/Pacific
b0a45822-599b-4d6e-a0a0-c70ed2209db2,OTT,Ottawa Senators,CGY,Calgary Flames,2023-02-14T00:30:00Z,US/Eastern
c0f1aedb-0ae7-4438-8689-b35610222d93,NSH,Nashville Predators,ARI,Arizona Coyotes,2023-02-14T01:00:00Z,US/Central
e277fbf3-3df4-4a25-9af8-4b84f0c2b074,MIN,Minnesota Wild,FLA,Florida Panthers,2023-02-14T01:00:00Z,US/Central
e418e978-85b6-44d6-b8c6-10a0224f1f7b,VAN,Vancouver Canucks,DET,Detroit Red Wings,2023-02-14T03:00:00Z,US/Pacific
698e3dfc-58db-420b-8abb-b9d78d32696e,LA,Los Angeles Kings,BUF,Buffalo Sabres,2023-02-14T03:30:00Z,US/Pacific
40c33018-dea1-453f-9f8c-2ebe447b7b28,MTL,Montreal Canadiens,CHI,Chicago Blackhawks,2023-02-15T00:00:00Z,US/Eastern
a7d02529-7c20-4983-850a-626d73a554be,WSH,Washington Capitals,CAR,Carolina Hurricanes,2023-02-15T00:00:00Z,US/Eastern
dfcc0b71-a431-4b1f-b3f4-1a6ee06b1d04,CBJ,Columbus Blue Jackets,NJ,New Jersey Devils,2023-02-15T00:30:00Z,US/Eastern
eebed279-ada9-448c-992c-7585202ed90f,NYI,New York Islanders,OTT,Ottawa Senators,2023-02-15T00:30:00Z,US/Eastern
4bb66dab-7d6a-46e9-9a1c-1d932e5c92c7,STL,St. Louis Blues,FLA,Florida Panthers,2023-02-15T01:00:00Z,US/Central
55848dbc-a2f0-412d-a3ea-318c99ddc19f,WPG,Winnipeg Jets,SEA,Seattle Kraken,2023-02-15T01:00:00Z,US/Central
d9797f3a-9b39-4b1f-9f7e-49d822e556e5,DAL,Dallas Stars,BOS,Boston Bruins,2023-02-15T01:30:00Z,US/Central
c0ec0808-183c-4432-b32b-7627d286fae7,COL,Colorado Avalanche,TB,Tampa Bay Lightning,2023-02-15T02:00:00Z,US/Mountain
2953a4db-8286-4c2c-b840-a0cfc57c376e,SJ,San Jose Sharks,PIT,Pittsburgh Penguins,2023-02-15T03:30:00Z,US/Pacific
fc31bf31-63de-4034-81c3-8b190bbf3632,TOR,Toronto Maple Leafs,CHI,Chicago Blackhawks,2023-02-16T00:00:00Z,US/Eastern
2e9c464d-2e0e-4fa4-ad99-f5e46fe040f7,ARI,Arizona Coyotes,TB,Tampa Bay Lightning,2023-02-16T02:00:00Z,US/Mountain
6904fad6-8bc7-4841-936c-19977cb5a690,EDM,Edmonton Oilers,DET,Detroit Red Wings,2023-02-16T02:30:00Z,US/Mountain
a23f20a5-d2ae-4e7e-a045-5d817ba28efe,MIN,Minnesota Wild,COL,Colorado Avalanche,2023-02-16T02:30:00Z,US/Central
239886eb-d61a-4ae9-abd6-0fc6cdd81018,VAN,Vancouver Canucks,NYR,New York Rangers,2023-02-16T03:00:00Z,US/Pacific
d3ee6ce4-adf9-4ee2-9d8d-a56093401434,ANA,Anaheim Ducks,BUF,Buffalo Sabres,2023-02-16T03:00:00Z,US/Pacific
1fab3ac2-9043-4a6c-94c8-66bf22e45dc0,CAR,Carolina Hurricanes,MTL,Montreal Canadiens,2023-02-17T00:00:00Z,US/Eastern
8cef05aa-123e-4e25-8ee8-72d6d6ef6778,CBJ,Columbus Blue Jackets,WPG,Winnipeg Jets,2023-02-17T00:00:00Z,US/Eastern
f7ef9299-1d7a-4ffc-ac59-efd3f1ea2491,WSH,Washington Capitals,FLA,Florida Panthers,2023-02-17T00:00:00Z,US/Eastern
95dacc91-d3f9-40b0-800d-2438eac76add,NSH,Nashville Predators,BOS,Boston Bruins,2023-02-17T01:00:00Z,US/Central
3b8b4ba3-f22f-4557-b74b-2eb53e3ec1f7,CGY,Calgary Flames,DET,Detroit Red Wings,2023-02-17T02:00:00Z,US/Mountain
4fcc73d9-a1f4-459d-bd62-029a9338aad1,STL,St. Louis Blues,NJ,New Jersey Devils,2023-02-17T02:00:00Z,US/Central
1f66b1a6-5bcb-45f5-abe2-edce3513ac40,SEA,Seattle Kraken,PHI,Philadelphia Flyers,2023-02-17T03:00:00Z,US/Pacific
95d6301c-5efa-4d23-a48c-c2441ada7de2,VGK,Vegas Golden Knights,SJ,San Jose Sharks,2023-02-17T03:00:00Z,US/Pacific
3e63a3bf-7667-4033-a4bc-3c0156bd04db,NYI,New York Islanders,PIT,Pittsburgh Penguins,2023-02-18T00:00:00Z,US/Eastern
84bb5c09-9e7d-4476-9d39-7d77839a8ba1,OTT,Ottawa Senators,CHI,Chicago Blackhawks,2023-02-18T00:00:00Z,US/Eastern
b68e8a30-a2c1-4f11-8398-ac254452a804,MIN,Minnesota Wild,DAL,Dallas Stars,2023-02-18T01:00:00Z,US/Central
2781c1a1-0edc-4987-938d-c56cc0d224a4,ANA,Anaheim Ducks,LA,Los Angeles Kings,2023-02-18T02:00:00Z,US/Pacific
a65cdf15-c7f6-4ae7-a197-cadb2a079a74,EDM,Edmonton Oilers,NYR,New York Rangers,2023-02-18T02:00:00Z,US/Mountain
5f06be01-613c-48dc-a188-ed7f87fa3e15,NSH,Nashville Predators,FLA,Florida Panthers,2023-02-18T19:00:00Z,US/Central
7edf3408-fcc2-44f7-b69e-629edce159b1,STL,St. Louis Blues,COL,Colorado Avalanche,2023-02-18T19:00:00Z,US/Central
ceb5e316-e10e-47c8-9d73-d2fbb5da95bb,BOS,Boston Bruins,NYI,New York Islanders,2023-02-18T22:00:00Z,US/Eastern
765c8f27-3457-4eae-b92e-872dba939b7e,PIT,Pittsburgh Penguins,NJ,New Jersey Devils,2023-02-18T22:30:00Z,US/Eastern
944d6a6e-d124-4d0a-b600-08056da20741,DAL,Dallas Stars,CBJ,Columbus Blue Jackets,2023-02-18T23:00:00Z,US/Central
c1f4e79d-69c0-4890-ac58-d13cd3ccd59b,TOR,Toronto Maple Leafs,MTL,Montreal Canadiens,2023-02-19T00:00:00Z,US/Eastern
297e9dc6-8455-41cb-8c3d-ff6d08641890,CAR,Carolina Hurricanes,WSH,Washington Capitals,2023-02-19T01:00:00Z,US/Eastern
0996e0df-492a-4e71-b290-df65a558b0b5,CGY,Calgary Flames,NYR,New York Rangers,2023-02-19T03:00:00Z,US/Mountain
8f0b7221-e7c9-4471-bcbb-a3367d1b272d,VAN,Vancouver Canucks,PHI,Philadelphia Flyers,2023-02-19T03:00:00Z,US/Pacific
a61dcf00-0eb3-445b-a414-50e34ca04ccb,LA,Los Angeles Kings,ARI,Arizona Coyotes,2023-02-19T03:30:00Z,US/Pacific
e03f3f6f-10eb-4258-a2fd-398a32da1e96,SEA,Seattle Kraken,DET,Detroit Red Wings,2023-02-19T03:30:00Z,US/Pacific
e2c24e0c-42fe-4249-a7fe-552c9ded86b9,SJ,San Jose Sharks,BUF,Buffalo Sabres,2023-02-19T03:30:00Z,US/Pacific
3f56878d-7b32-4e77-967b-f23773755d7e,VGK,Vegas Golden Knights,TB,Tampa Bay Lightning,2023-02-19T04:00:00Z,US/Pacific
197e08b8-073a-4568-813d-a40b8abb5eff,OTT,Ottawa Senators,STL,St. Louis Blues,2023-02-19T19:00:00Z,US/Eastern
7c753488-df40-4f1d-9c70-a2093333c751,MIN,Minnesota Wild,NSH,Nashville Predators,2023-02-19T19:00:00Z,US/Central
041df97e-dbbe-4ea2-995e-2db29c9e9d10,COL,Colorado Avalanche,EDM,Edmonton Oilers,2023-02-19T20:00:00Z,US/Mountain
00a756d3-3b95-48f8-be91-e3f343c84eab,CHI,Chicago Blackhawks,TOR,Toronto Maple Leafs,2023-02-19T23:00:00Z,US/Central
0ee5707f-3337-4b31-8132-32831e9d2e0d,NJ,New Jersey Devils,WPG,Winnipeg Jets,2023-02-20T00:00:00Z,US/Eastern
8364607a-09c3-46ad-8fe8-161b9248f825,ARI,Arizona Coyotes,CBJ,Columbus Blue Jackets,2023-02-20T01:30:00Z,US/Mountain
dbe2a7d0-b918-4dc4-8893-4763523f2a65,FLA,Florida Panthers,ANA,Anaheim Ducks,2023-02-20T18:00:00Z,US/Eastern
f9ff5721-7d38-4de1-8c2d-2b352370d6df,BOS,Boston Bruins,OTT,Ottawa Senators,2023-02-20T18:00:00Z,US/Eastern
7635f6ce-9ac3-4a4f-8cdd-eb9e1551d5aa,SJ,San Jose Sharks,SEA,Seattle Kraken,2023-02-20T21:00:00Z,US/Pacific
b4794367-dce1-463c-b9af-c2b79ecc5f74,CGY,Calgary Flames,PHI,Philadelphia Flyers,2023-02-20T21:00:00Z,US/Mountain
75ac2650-d99c-4819-b1a0-95a9d8aca567,NYR,New York Rangers,WPG,Winnipeg Jets,2023-02-21T00:00:00Z,US/Eastern
eacf452a-cf7c-4212-a819-8cf97fca0cac,PIT,Pittsburgh Penguins,NYI,New York Islanders,2023-02-21T00:00:00Z,US/Eastern
2725d4de-29b1-4099-8472-f3ad23a88310,NJ,New Jersey Devils,MTL,Montreal Canadiens,2023-02-22T00:00:00Z,US/Eastern
459e68a3-d304-4e35-9bab-8bbfae8bbb59,WSH,Washington Capitals,DET,Detroit Red Wings,2023-02-22T00:00:00Z,US/Eastern
aaf4cdbd-93ff-49cb-b90e-de819689f7df,CAR,Carolina Hurricanes,STL,St. Louis Blues,2023-02-22T00:00:00Z,US/Eastern
d3c12e7b-6fc3-439c-80cb-5b283c5a76ee,TB,Tampa Bay Lightning,ANA,Anaheim Ducks,2023-02-22T00:00:00Z,US/Eastern
c79888b3-0007-4be8-861c-8c8168516b3a,BUF,Buffalo Sabres,TOR,Toronto Maple Leafs,2023-02-22T00:30:00Z,US/Eastern
aeff72f8-ec63-4718-b9f4-4a2131417e62,MIN,Minnesota Wild,LA,Los Angeles Kings,2023-02-22T01:00:00Z,US/Central
d321d9c5-7069-4cd0-ad66-e123ae75f44d,NSH,Nashville Predators,VAN,Vancouver Canucks,2023-02-22T01:00:00Z,US/Central
2a6794e9-bfa0-4a05-a873-a9d37efaade8,CHI,Chicago Blackhawks,VGK,Vegas Golden Knights,2023-02-22T01:30:00Z,US/Central
dd061ead-436f-41f1-96f7-924bef5843f4,EDM,Edmonton Oilers,PHI,Philadelphia Flyers,2023-02-22T02:00:00Z,US/Mountain
ea0b8720-25ee-4c2f-b1aa-cfa2f2350041,NYI,New York Islanders,WPG,Winnipeg Jets,2023-02-23T00:00:00Z,US/Eastern
3d5741a2-7393-43ec-a58d-68eeed1e3cb9,ARI,Arizona Coyotes,CGY,Calgary Flames,2023-02-23T02:30:00Z,US/Mountain
b0237633-9c05-42de-b3ef-81487ac9dfce,DAL,Dallas Stars,CHI,Chicago Blackhawks,2023-02-23T02:30:00Z,US/Central
7b1d44bc-556e-4099-9e9c-21e11c6a29d3,DET,Detroit Red Wings,NYR,New York Rangers,2023-02-24T00:00:00Z,US/Eastern
909303d3-dd28-43f8-a5f8-dcd0c1817caa,PIT,Pittsburgh Penguins,EDM,Edmonton Oilers,2023-02-24T00:00:00Z,US/Eastern
93014dc5-9681-427a-a184-551cc88c8d45,WSH,Washington Capitals,ANA,Anaheim Ducks,2023-02-24T00:00:00Z,US/Eastern
9c79761d-4b34-469e-86d9-46c0bd9d244d,TB,Tampa Bay Lightning,BUF,Buffalo Sabres,2023-02-24T00:00:00Z,US/Eastern
d3f8db5d-2b0a-47c5-b5c7-0988c367105b,NJ,New Jersey Devils,LA,Los Angeles Kings,2023-02-24T00:00:00Z,US/Eastern
f5b4ca9b-4b0e-4392-998d-4f5299a11c72,CBJ,Columbus Blue Jackets,MIN,Minnesota Wild,2023-02-24T00:00:00Z,US/Eastern
089ed549-9343-4bb2-8175-8d582f1077c7,STL,St. Louis Blues,VAN,Vancouver Canucks,2023-02-24T01:00:00Z,US/Central
65eaed9e-2987-4228-91a4-7aa68204f7f2,SEA,Seattle Kraken,BOS,Boston Bruins,2023-02-24T02:00:00Z,US/Pacific
425424ef-1f99-444b-a5a1-88778c4146ef,VGK,Vegas Golden Knights,CGY,Calgary Flames,2023-02-24T03:00:00Z,US/Pacific
d9e741cc-29a4-4536-be9f-b55665b1c743,SJ,San Jose Sharks,NSH,Nashville Predators,2023-02-24T03:30:00Z,US/Pacific
0a3821e4-2e1f-4c75-8ec9-3ba137e37c97,FLA,Florida Panthers,BUF,Buffalo Sabres,2023-02-25T00:00:00Z,US/Eastern
10f1dfa5-31f5-4e9a-a9da-6e7d205f1bcc,CAR,Carolina Hurricanes,OTT,Ottawa Senators,2023-02-25T00:00:00Z,US/Eastern
52de0131-b017-48f3-a441-b0440392fd00,PHI,Philadelphia Flyers,MTL,Montreal Canadiens,2023-02-25T00:00:00Z,US/Eastern
604d6b28-085e-4923-8cca-fb299de22e62,TOR,Toronto Maple Leafs,MIN,Minnesota Wild,2023-02-25T00:00:00Z,US/Eastern
cc984d16-b2c8-4606-b0c2-355c83baef08,NYI,New York Islanders,LA,Los Angeles Kings,2023-02-25T00:30:00Z,US/Eastern
7e25984d-6a72-4d29-bef9-a8b007ee3c66,WPG,Winnipeg Jets,COL,Colorado Avalanche,2023-02-25T01:00:00Z,US/Central
e2ce80b6-dd2c-4e24-af06-89cb03687098,CBJ,Columbus Blue Jackets,EDM,Edmonton Oilers,2023-02-25T17:30:00Z,US/Eastern
3ecba408-56a5-48d9-aa5b-13d26515e0ff,WSH,Washington Capitals,NYR,New York Rangers,2023-02-25T18:00:00Z,US/Eastern
3c8a7001-1633-41a0-9465-5ad7cfcaa99e,STL,St. Louis Blues,PIT,Pittsburgh Penguins,2023-02-25T20:30:00Z,US/Central
09af6f00-10b6-484e-9896-5d360bb048fe,VAN,Vancouver Canucks,BOS,Boston Bruins,2023-02-26T00:00:00Z,US/Pacific
536bcd86-05e3-42a5-b9b0-d329960e6137,CAR,Carolina Hurricanes,ANA,Anaheim Ducks,2023-02-26T00:00:00Z,US/Eastern
60991dc2-06ae-4d0d-995f-dba2c689c7f8,MTL,Montreal Canadiens,OTT,Ottawa Senators,2023-02-26T00:00:00Z,US/Eastern
a445857f-41aa-486b-bc38-ad38d5a3dcf1,NJ,New Jersey Devils,PHI,Philadelphia Flyers,2023-02-26T00:00:00Z,US/Eastern
886d68bd-f977-496f-8fa4-f4e5d554372f,DET,Detroit Red Wings,TB,Tampa Bay Lightning,2023-02-26T01:00:00Z,US/Eastern
44e28d83-232c-47ae-a473-49d6cfa1aa45,VGK,Vegas Golden Knights,DAL,Dallas Stars,2023-02-26T03:00:00Z,US/Pacific
e3da5668-a4e1-4962-a696-ddc6e8b01702,COL,Colorado Avalanche,CGY,Calgary Flames,2023-02-26T03:00:00Z,US/Mountain
eb664772-936d-4c3e-88b9-63aab4f3d66c,SJ,San Jose Sharks,CHI,Chicago Blackhawks,2023-02-26T03:30:00Z,US/Pacific
f760f6e1-ab93-4072-a0de-cae1c7fc1c65,BUF,Buffalo Sabres,WSH,Washington Capitals,2023-02-26T18:00:00Z,US/Eastern
0cf33989-a580-476b-8f2c-6a81e4d329b5,MIN,Minnesota Wild,CBJ,Columbus Blue Jackets,2023-02-26T19:00:00Z,US/Central
71e3f943-f2fc-4ab2-9507-1a2a6e945d64,WPG,Winnipeg Jets,NYI,New York Islanders,2023-02-26T20:00:00Z,US/Central
49fe6508-dbb2-4759-bbba-0465eef2a789,NYR,New York Rangers,LA,Los Angeles Kings,2023-02-26T22:00:00Z,US/Eastern
0cb7d240-5db6-449c-86b2-37513f9d72aa,PIT,Pittsburgh Penguins,TB,Tampa Bay Lightning,2023-02-26T23:00:00Z,US/Eastern
8e8625dd-2f34-4acb-99b5-6990230f0e7c,ARI,Arizona Coyotes,NSH,Nashville Predators,2023-02-27T00:00:00Z,US/Mountain
e565ac6d-535c-47f9-ab22-b02fc3b2bfb5,SEA,Seattle Kraken,TOR,Toronto Maple Leafs,2023-02-27T00:00:00Z,US/Pacific
2c09b9cb-4a30-4923-a6bb-5c8e52218c48,DAL,Dallas Stars,VAN,Vancouver Canucks,2023-02-28T01:30:00Z,US/Central
8fae2c9d-94d4-4350-85cf-ab1e58622057,EDM,Edmonton Oilers,BOS,Boston Bruins,2023-02-28T01:30:00Z,US/Mountain
d9ae676c-3273-4328-a07c-a0c1014fe768,COL,Colorado Avalanche,VGK,Vegas Golden Knights,2023-02-28T02:00:00Z,US/Mountain
d8dc379c-7922-4382-9031-88449f7a5bf2,ANA,Anaheim Ducks,CHI,Chicago Blackhawks,2023-02-28T03:00:00Z,US/Pacific
528a5e8b-4e76-4213-b696-d25c6799d3d1,TB,Tampa Bay Lightning,FLA,Florida Panthers,2023-03-01T00:00:00Z,US/Eastern
715002bd-0196-4ff5-8e66-2740eaa59851,OTT,Ottawa Senators,DET,Detroit Red Wings,2023-03-01T00:00:00Z,US/Eastern
a95ad973-35a8-48f4-b776-d6102b8d6bda,BUF,Buffalo Sabres,CBJ,Columbus Blue Jackets,2023-03-01T00:30:00Z,US/Eastern
0accec59-9aa4-4c1f-b9f3-d731030fc136,WPG,Winnipeg Jets,LA,Los Angeles Kings,2023-03-01T01:00:00Z,US/Central
42672725-f423-451b-ba8e-44dce38ebe06,STL,St. Louis Blues,SEA,Seattle Kraken,2023-03-01T01:00:00Z,US/Central
f711491c-717a-4764-99cb-8ebb7bc43bb4,NSH,Nashville Predators,PIT,Pittsburgh Penguins,2023-03-01T01:00:00Z,US/Central
f83ca15d-0998-4fc2-941a-243fa44effad,MIN,Minnesota Wild,NYI,New York Islanders,2023-03-01T01:00:00Z,US/Central
0f346b54-3beb-478b-8594-2d74e57b01fa,ARI,Arizona Coyotes,CHI,Chicago Blackhawks,2023-03-01T02:00:00Z,US/Mountain
85b5a96e-778c-4ad7-a82f-cc6b57c64ec1,CGY,Calgary Flames,BOS,Boston Bruins,2023-03-01T02:00:00Z,US/Mountain
6d319e9f-5d01-40be-85e3-9a03770be135,SJ,San Jose Sharks,MTL,Montreal Canadiens,2023-03-01T03:30:00Z,US/Pacific
f63d4bac-2ec4-4e74-8e92-e3351224e1cd,PHI,Philadelphia Flyers,NYR,New York Rangers,2023-03-02T00:30:00Z,US/Eastern
d50babbe-d340-4220-a332-c2696207b5eb,EDM,Edmonton Oilers,TOR,Toronto Maple Leafs,2023-03-02T01:00:00Z,US/Mountain
9de641ab-2a0b-4e38-affd-8c40b92d6a84,DAL,Dallas Stars,ARI,Arizona Coyotes,2023-03-02T01:30:00Z,US/Central
d411fa54-b167-4109-a7e4-493af87e59ed,COL,Colorado Avalanche,NJ,New Jersey Devils,2023-03-02T02:00:00Z,US/Mountain
adf87ab5-b008-43f1-8602-41ea408a4320,ANA,Anaheim Ducks,WSH,Washington Capitals,2023-03-02T03:00:00Z,US/Pacific
de52e0ee-488b-4923-baf7-c94c76bd757f,VGK,Vegas Golden Knights,CAR,Carolina Hurricanes,2023-03-02T03:00:00Z,US/Pacific
6023c979-dee7-4cca-ad39-a5c05b53379f,DET,Detroit Red Wings,SEA,Seattle Kraken,2023-03-03T00:00:00Z,US/Eastern
963a8d9b-8078-415b-9bde-e524e1f90d78,TB,Tampa Bay Lightning,PIT,Pittsburgh Penguins,2023-03-03T00:00:00Z,US/Eastern
a622b5ce-b189-4d65-97f4-2727ebe1091d,NYR,New York Rangers,OTT,Ottawa Senators,2023-03-03T00:00:00Z,US/Eastern
d2194ff1-29d1-41c8-96eb-d9027b28b527,FLA,Florida Panthers,NSH,Nashville Predators,2023-03-03T00:00:00Z,US/Eastern
df91699b-8212-4575-ad55-2a2a1fc741d1,BOS,Boston Bruins,BUF,Buffalo Sabres,2023-03-03T00:30:00Z,US/Eastern
a89d9b10-8184-4cdd-8210-86fa5d6f6516,CHI,Chicago Blackhawks,DAL,Dallas Stars,2023-03-03T01:30:00Z,US/Central
9be550bb-08d3-40a0-9452-3446185c9d21,CGY,Calgary Flames,TOR,Toronto Maple Leafs,2023-03-03T02:00:00Z,US/Mountain
39e3c885-3243-4786-b695-b814d3c66a8c,VAN,Vancouver Canucks,MIN,Minnesota Wild,2023-03-03T03:00:00Z,US/Pacific
05eb2e70-e23b-47bf-a488-737788733e25,SJ,San Jose Sharks,STL,St. Louis Blues,2023-03-03T03:30:00Z,US/Pacific
97326bc1-c009-46bb-80ad-961af4743270,LA,Los Angeles Kings,MTL,Montreal Canadiens,2023-03-03T03:30:00Z,US/Pacific
18594d3b-36b8-4b50-bf2a-90027102339a,CBJ,Columbus Blue Jackets,SEA,Seattle Kraken,2023-03-04T00:00:00Z,US/Eastern
a2b369cd-5825-41bd-a24f-90bf53faedeb,EDM,Edmonton Oilers,WPG,Winnipeg Jets,2023-03-04T02:00:00Z,US/Mountain
3311c98f-f927-4470-8bbb-dca6a2987f28,ARI,Arizona Coyotes,CAR,Carolina Hurricanes,2023-03-04T02:30:00Z,US/Mountain
513a5d13-7038-42dd-93e3-3acd9c49dc3e,ANA,Anaheim Ducks,MTL,Montreal Canadiens,2023-03-04T03:00:00Z,US/Pacific
71268598-c514-4eeb-9b0f-9f1000345488,VGK,Vegas Golden Knights,NJ,New Jersey Devils,2023-03-04T03:00:00Z,US/Pacific
a9592132-6f36-4c37-ba13-b5a726379dff,BUF,Buffalo Sabres,PHI,Philadelphia Flyers,2023-03-04T17:30:00Z,US/Eastern
dc7a42a5-388f-4322-b419-2e6e1f2f178c,NYI,New York Islanders,DET,Detroit Red Wings,2023-03-04T17:30:00Z,US/Eastern
a487e219-a933-4a9e-9bdc-27c1d81b648b,BOS,Boston Bruins,NYR,New York Rangers,2023-03-04T18:00:00Z,US/Eastern
835bbd22-9a2f-4802-a215-0b5d73128256,DAL,Dallas Stars,COL,Colorado Avalanche,2023-03-04T20:30:00Z,US/Central
5173d074-b707-480d-b422-31a48992a0f4,SJ,San Jose Sharks,WSH,Washington Capitals,2023-03-04T23:00:00Z,US/Pacific
61a0d737-a7d1-4b51-89e6-3d2b0db346b6,FLA,Florida Panthers,PIT,Pittsburgh Penguins,2023-03-04T23:00:00Z,US/Eastern
4e1191ea-85ea-4fa0-961c-79f1e7a2a2d0,VAN,Vancouver Canucks,TOR,Toronto Maple Leafs,2023-03-05T00:00:00Z,US/Pacific
5822f610-f9d1-4ecb-9a65-428fd8149721,OTT,Ottawa Senators,CBJ,Columbus Blue Jackets,2023-03-05T00:00:00Z,US/Eastern
962049f2-fc84-4d56-b097-dbd334c4b150,WPG,Winnipeg Jets,EDM,Edmonton Oilers,2023-03-05T00:00:00Z,US/Central
c747f36d-8f92-4662-bcb9-87f64fcd7c27,CHI,Chicago Blackhawks,NSH,Nashville Predators,2023-03-05T01:00:00Z,US/Central
358ce7ed-1725-4c09-88ae-2dbbba2413b6,CGY,Calgary Flames,MIN,Minnesota Wild,2023-03-05T03:00:00Z,US/Mountain
17fc1b7c-6cc0-4244-bd30-29ee0e043e9c,LA,Los Angeles Kings,STL,St. Louis Blues,2023-03-05T03:30:00Z,US/Pacific
7cd8a5f4-fe8e-4f39-8744-ba752086f06a,CAR,Carolina Hurricanes,TB,Tampa Bay Lightning,2023-03-05T20:00:00Z,US/Eastern
3b8c5b64-b2db-4628-b671-26a204c64cd1,PHI,Philadelphia Flyers,DET,Detroit Red Wings,2023-03-05T23:00:00Z,US/Eastern
c764025e-120c-4e96-8543-3df3a52d1c76,VGK,Vegas Golden Knights,MTL,Montreal Canadiens,2023-03-05T23:00:00Z,US/Pacific
7676cf34-d500-478a-963f-9badbd74f4c7,ARI,Arizona Coyotes,NJ,New Jersey Devils,2023-03-06T00:00:00Z,US/Mountain
83a74b5a-55cb-4a63-8e05-289305f6c253,COL,Colorado Avalanche,SEA,Seattle Kraken,2023-03-06T02:00:00Z,US/Mountain
d6d51c6d-5fe5-4b78-b7fc-fb4230546939,WPG,Winnipeg Jets,SJ,San Jose Sharks,2023-03-07T00:30:00Z,US/Central
f6b22bca-03ab-4f70-a8f6-259bcdd33438,BUF,Buffalo Sabres,EDM,Edmonton Oilers,2023-03-07T00:30:00Z,US/Eastern
e603d612-4f09-496e-ad0a-d703219189b5,DAL,Dallas Stars,CGY,Calgary Flames,2023-03-07T01:30:00Z,US/Central
ca828e4d-27b4-46a1-ae66-bc8051cc4119,CHI,Chicago Blackhawks,OTT,Ottawa Senators,2023-03-07T02:00:00Z,US/Central
a854d675-2f67-47f8-91fc-1a7e93e354a2,VAN,Vancouver Canucks,NSH,Nashville Predators,2023-03-07T03:30:00Z,US/Pacific
ca5461fa-29e8-47d9-8c8b-136563c60de7,LA,Los Angeles Kings,WSH,Washington Capitals,2023-03-07T03:30:00Z,US/Pacific
0728c59c-f4b4-44a8-b792-4437ebb5a4a5,MTL,Montreal Canadiens,CAR,Carolina Hurricanes,2023-03-08T00:00:00Z,US/Eastern
37543976-ed3f-4939-86d4-a086bb43e208,TB,Tampa Bay Lightning,PHI,Philadelphia Flyers,2023-03-08T00:00:00Z,US/Eastern
3b49b4ac-06bc-4777-962c-473ab5ee5621,FLA,Florida Panthers,VGK,Vegas Golden Knights,2023-03-08T00:00:00Z,US/Eastern
5146aa48-dde2-4b40-bd69-821be806bc8f,PIT,Pittsburgh Penguins,CBJ,Columbus Blue Jackets,2023-03-08T00:00:00Z,US/Eastern
f2419a2a-f0c8-45ef-829e-73c91bfe30f2,NJ,New Jersey Devils,TOR,Toronto Maple Leafs,2023-03-08T00:00:00Z,US/Eastern
cf01fb19-24fd-4473-b9f3-67705ed72abc,NYI,New York Islanders,BUF,Buffalo Sabres,2023-03-08T00:30:00Z,US/Eastern
b4710fcd-4038-49de-b975-8a18275c005f,MIN,Minnesota Wild,CGY,Calgary Flames,2023-03-08T01:00:00Z,US/Central
80ac9c13-9855-4623-acac-172482dbf118,ARI,Arizona Coyotes,STL,St. Louis Blues,2023-03-08T02:00:00Z,US/Mountain
f1ab8d40-0ac3-41d6-9aae-0317898657fa,COL,Colorado Avalanche,SJ,San Jose Sharks,2023-03-08T02:00:00Z,US/Mountain
42a5a49e-89fe-4266-928b-a7d27a2a1fb2,SEA,Seattle Kraken,ANA,Anaheim Ducks,2023-03-08T03:00:00Z,US/Pacific
4603652e-9030-4280-9514-74c34d5133a5,DET,Detroit Red Wings,CHI,Chicago Blackhawks,2023-03-09T00:30:00Z,US/Eastern
f09d1b39-1c74-47ae-98c4-dbb3af9eaaf8,WPG,Winnipeg Jets,MIN,Minnesota Wild,2023-03-09T00:30:00Z,US/Central
d69382a6-0832-46a3-8f8b-7a4cd66e8834,VAN,Vancouver Canucks,ANA,Anaheim Ducks,2023-03-09T03:00:00Z,US/Pacific
0b6fa8ab-1195-4b2a-bdea-eb9e4bf8eb30,PIT,Pittsburgh Penguins,NYI,New York Islanders,2023-03-10T00:00:00Z,US/Eastern
14fd1cc7-f81f-4439-8dc0-aaf57a5831fe,WSH,Washington Capitals,NJ,New Jersey Devils,2023-03-10T00:00:00Z,US/Eastern
2f137d09-e7c7-498c-a17e-16d561773265,MTL,Montreal Canadiens,NYR,New York Rangers,2023-03-10T00:00:00Z,US/Eastern
